ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,hour,time_of_day
2023-12-17 17:09:18+00:00,ios,117162,US,35.1.205.95,¿Cual Es Tu Plan?,Bad Bunny,¿Cual Es Tu Plan?,spotify:track:45jM2fuCq0NHD9p7xn0ptd,,,,,,,,clickrow,endplay,True,True,False,1702832840,False,17,afternoon
2023-12-17 17:12:31+00:00,ios,193805,US,35.1.205.95,Envolver,Anitta,Versions of Me,spotify:track:3FkeNbs9Zeiqkr3WkbOiGp,,,,,,,,clickrow,trackdone,True,False,False,1702832958,False,17,afternoon
2023-12-17 17:34:12+00:00,ios,50515,US,35.1.205.95,"Tiago PZK: Bzrp Music Sessions, Vol. 48",Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",spotify:track:6VAS7m73rDopQe7BdrFMpD,,,,,,,,trackdone,endplay,True,True,False,1702833151,False,17,afternoon
2023-12-17 17:37:53+00:00,ios,221407,US,172.58.124.75,All Of The Girls You Loved Before,Taylor Swift,All Of The Girls You Loved Before,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,,,,,,,,clickrow,trackdone,True,False,False,1702834452,False,17,afternoon
2023-12-17 17:41:43+00:00,ios,229477,US,172.58.124.75,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),spotify:track:1Iq8oo9XkmmvCQiGOfORiz,,,,,,,,trackdone,trackdone,True,False,False,1702834673,False,17,afternoon
2023-12-17 17:45:49+00:00,ios,245560,US,172.58.124.75,Wonderland,Taylor Swift,1989,spotify:track:6iWMI5oOhWrDbLbjmwTWFq,,,,,,,,trackdone,trackdone,True,False,False,1702834903,False,17,afternoon
2023-12-17 17:46:33+00:00,ios,42492,US,35.1.205.95,Supercut,Lorde,Melodrama,spotify:track:6K8VQ84MqhsoakN5MjrnVR,,,,,,,,trackdone,endplay,True,True,False,1702835149,False,17,afternoon
2023-12-17 17:50:27+00:00,ios,235029,US,35.1.205.95,The Look,Metronomy,The English Riviera,spotify:track:6zfczP87XO2SxWlQtnjFNa,,,,,,,,playbtn,fwdbtn,True,True,False,1702835193,False,17,afternoon
2023-12-17 17:51:57+00:00,ios,89536,US,68.42.71.111,Only in My Dreams,The Marías,"Superclean, Vol. I",spotify:track:190IqlryWu91WBKeDgZqZz,,,,,,,,fwdbtn,fwdbtn,True,True,False,1702835428,False,17,afternoon
2023-12-17 17:51:58+00:00,ios,1215,US,68.42.71.111,Daydream,Gunter Kallmann Choir,The Fantastic Sound Of,spotify:track:0F6pFZDlQSiQBWsjQZFbTH,,,,,,,,fwdbtn,fwdbtn,True,True,False,1702835518,False,17,afternoon
2023-12-17 17:52:00+00:00,ios,1749,US,68.42.71.111,High,Stephen Sanchez,Angel Face,spotify:track:5hlPrSCx9BvnQ3rCTkblMZ,,,,,,,,fwdbtn,backbtn,True,True,False,1702835519,False,17,afternoon
2023-12-17 17:52:04+00:00,ios,3647,US,68.42.71.111,Daydream,Gunter Kallmann Choir,The Fantastic Sound Of,spotify:track:0F6pFZDlQSiQBWsjQZFbTH,,,,,,,,backbtn,fwdbtn,True,True,False,1702835521,False,17,afternoon
2023-12-17 17:54:45+00:00,ios,161567,US,172.58.124.229,High,Stephen Sanchez,Angel Face,spotify:track:5hlPrSCx9BvnQ3rCTkblMZ,,,,,,,,fwdbtn,trackdone,True,False,False,1702835525,False,17,afternoon
2023-12-17 17:56:02+00:00,ios,75606,US,172.58.124.229,Hater's Anthem,Infinity Song,Metamorphosis,spotify:track:1wipegfMZkHgwyR3XMDuJ1,,,,,,,,trackdone,fwdbtn,True,True,False,1702835685,False,17,afternoon
2023-12-17 17:59:14+00:00,ios,192621,US,172.58.124.229,Solar Power,Lorde,Solar Power,spotify:track:7s2kWabRM60W9I61HpKg8C,,,,,,,,fwdbtn,trackdone,True,False,False,1702835762,False,17,afternoon
2023-12-18 17:34:40+00:00,ios,199381,US,73.85.101.89,Getaway Car,Taylor Swift,reputation,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,,,,,,,,fwdbtn,endplay,True,True,False,1702873788,False,17,afternoon
2023-12-18 17:38:33+00:00,ios,233626,US,73.85.101.89,Getaway Car,Taylor Swift,reputation,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,,,,,,,,clickrow,trackdone,True,False,False,1702920881,False,17,afternoon
2023-12-18 17:43:11+00:00,ios,0,US,73.85.101.89,abcdefu (angrier),GAYLE,abcdefu (angrier),spotify:track:1EQFOouqdKYdpbNoOHRVO2,,,,,,,,trackdone,endplay,True,True,False,1702921392,False,17,afternoon
2023-12-18 17:43:11+00:00,ios,277506,US,73.85.101.89,Supercut,Lorde,Melodrama,spotify:track:6K8VQ84MqhsoakN5MjrnVR,,,,,,,,trackdone,trackdone,True,False,False,1702921114,False,17,afternoon
2023-12-18 17:47:04+00:00,ios,233626,US,73.85.101.89,Getaway Car,Taylor Swift,reputation,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,,,,,,,,clickrow,trackdone,True,False,False,1702921392,False,17,afternoon
2023-12-18 17:50:35+00:00,ios,211141,US,73.85.101.89,get him back!,Olivia Rodrigo,GUTS,spotify:track:2gyxAWHebV7xPYVxqoi86f,,,,,,,,trackdone,trackdone,True,False,False,1702921625,False,17,afternoon
2023-12-18 17:52:49+00:00,ios,131362,US,73.85.101.89,Diet Mountain Dew,Lana Del Rey,Born To Die – Paradise Edition,spotify:track:6BFnRhvKCclDQOajt8dBGi,,,,,,,,trackdone,endplay,True,True,False,1702921836,False,17,afternoon
2023-12-18 17:54:15+00:00,ios,43008,US,172.58.135.81,End Game,Taylor Swift,reputation,spotify:track:2x0WlnmfG39ZuDmstl9xfX,,,,,,,,clickrow,endplay,True,True,False,1702921969,False,17,afternoon
2023-12-18 17:58:20+00:00,ios,244826,US,172.58.135.85,End Game,Taylor Swift,reputation,spotify:track:2x0WlnmfG39ZuDmstl9xfX,,,,,,,,clickrow,trackdone,True,False,False,1702922055,False,17,afternoon
2023-12-19 16:22:18+00:00,ios,113493,US,73.85.101.89,Constellations,Jade LeMac,Constellations,spotify:track:32ShlHZGBYLoybP9pdb87z,,,,,,,,clickrow,endplay,True,True,False,1703002824,False,16,afternoon
2023-12-19 16:22:37+00:00,ios,18495,US,73.85.101.89,Supermodel,SZA,Ctrl,spotify:track:5wTVNpi5WDByxBgKgUE6MU,,,,,,,,clickrow,endplay,False,True,False,1703002938,False,16,afternoon
2023-12-19 16:22:38+00:00,ios,1280,US,73.85.101.89,Love Galore (feat. Travis Scott),SZA,Ctrl,spotify:track:0q75NwOoFiARAVp4EXU4Bs,,,,,,,,clickrow,endplay,False,True,False,1703002957,False,16,afternoon
2023-12-19 16:22:39+00:00,ios,1066,US,73.85.101.89,Doves In The Wind (feat. Kendrick Lamar),SZA,Ctrl,spotify:track:593W4qZOwwdqF6YnimJjL6,,,,,,,,clickrow,endplay,False,True,False,1703002958,False,16,afternoon
2023-12-19 16:22:41+00:00,ios,1642,US,73.85.101.89,Drew Barrymore,SZA,Ctrl,spotify:track:06u5LrUpbosQlQ1QJFhPpG,,,,,,,,clickrow,endplay,False,True,False,1703002960,False,16,afternoon
2023-12-19 16:22:49+00:00,ios,7189,US,73.85.101.89,Wavy (Interlude) (feat. James Fauntleroy),SZA,Ctrl,spotify:track:3LcoHjgdNl4xtWVaJGSA1p,,,,,,,,clickrow,endplay,False,True,False,1703002962,False,16,afternoon
2023-12-19 16:23:02+00:00,ios,13418,US,73.85.101.89,Pretty Little Birds (feat. Isaiah Rashad),SZA,Ctrl,spotify:track:1IgePMOW0qEe1AViWgkal9,,,,,,,,clickrow,endplay,False,True,False,1703002969,False,16,afternoon
2023-12-19 16:23:31+00:00,ios,28373,US,73.85.101.89,Supermodel,SZA,Ctrl,spotify:track:5wTVNpi5WDByxBgKgUE6MU,,,,,,,,clickrow,endplay,False,True,False,1703002983,False,16,afternoon
2023-12-19 16:23:38+00:00,ios,6378,US,73.85.101.89,It Runs Through Me (feat. De La Soul),Tom Misch,Geography,spotify:track:0vMctOnb4YNIvbqgkbWNDy,,,,,,,,clickrow,endplay,True,True,False,1703003011,False,16,afternoon
2023-12-19 16:23:41+00:00,ios,2624,US,73.85.101.89,About You,The 1975,Being Funny In A Foreign Language,spotify:track:1fDFHXcykq4iw8Gg7s5hG9,,,,,,,,clickrow,endplay,True,True,False,1703003018,False,16,afternoon
2023-12-19 16:23:42+00:00,ios,981,US,73.85.101.89,didya think,Arlie,Wait,spotify:track:4HOg84QsolNLzNp08qZ3sX,,,,,,,,clickrow,endplay,True,True,False,1703003021,False,16,afternoon
2023-12-19 16:23:44+00:00,ios,1983,US,73.85.101.89,Pretty Girls,Reneé Rapp,Snow Angel,spotify:track:1dh5DUke1yHJzIF3Sa7nXC,,,,,,,,clickrow,endplay,True,True,False,1703003022,False,16,afternoon
2023-12-19 16:23:51+00:00,ios,6400,US,73.85.101.89,Creep,Radiohead,Pablo Honey,spotify:track:70LcF31zb1H0PyJoS1Sx1r,,,,,,,,clickrow,endplay,True,True,False,1703003024,False,16,afternoon
2023-12-19 16:23:58+00:00,ios,6677,US,73.85.101.89,Hidden In the Sand,Tally Hall,Marvin's Marvelous Mechanical Museum,spotify:track:0RjG5JmdOWXAR68dGlKBA5,,,,,,,,clickrow,endplay,True,True,False,1703003031,False,16,afternoon
2023-12-19 16:23:59+00:00,ios,1600,US,73.85.101.89,Fall In Love Alone,Stacey Ryan,Fall In Love Alone,spotify:track:5xwBIieMMFUmLDgvG4DjFe,,,,,,,,clickrow,endplay,True,True,False,1703003038,False,16,afternoon
2023-12-19 16:24:01+00:00,ios,1343,US,73.85.101.89,HEAD,Devon Again,HEAD,spotify:track:5stVamqETg34UDrpC5Zwhy,,,,,,,,clickrow,endplay,True,True,False,1703003040,False,16,afternoon
2023-12-19 16:24:03+00:00,ios,2176,US,73.85.101.89,meet me in brooklyn,Yaya Bey,Remember Your North Star,spotify:track:6QkOMriITXf0oqpga33HnP,,,,,,,,clickrow,endplay,True,True,False,1703003041,False,16,afternoon
2023-12-19 16:24:05+00:00,ios,1898,US,73.85.101.89,New Soul,Yael Naim,Yael Naïm,spotify:track:476JcJ3TpAuCOlGdCmomGm,,,,,,,,clickrow,endplay,True,True,False,1703003043,False,16,afternoon
2023-12-19 16:24:25+00:00,ios,19157,US,73.85.101.89,Moonlight,Kali Uchis,Red Moon In Venus,spotify:track:0JmnkIqdlnUzPaf8sqBRs3,,,,,,,,clickrow,endplay,True,True,False,1703003045,False,16,afternoon
2023-12-19 16:24:33+00:00,ios,7957,US,73.85.101.89,home2u,SEB,we were so beautiful,spotify:track:6QNnOrCZ0HWmn2pefRxtG9,,,,,,,,clickrow,endplay,True,True,False,1703003065,False,16,afternoon
2023-12-19 16:24:35+00:00,ios,2282,US,73.85.101.89,Silver Springs - 2004 Remaster,Fleetwood Mac,Rumours,spotify:track:2Y8BloifAHEn6GproQgPs7,,,,,,,,clickrow,endplay,True,True,False,1703003073,False,16,afternoon
2023-12-19 16:24:43+00:00,ios,7317,US,73.85.101.89,Melting,Kali Uchis,Por Vida,spotify:track:2kSb3wYSOV996xA2NSmpck,,,,,,,,clickrow,endplay,True,True,False,1703003075,False,16,afternoon
2023-12-19 16:24:45+00:00,ios,2282,US,73.85.101.89,Colors,Ava Maybee,Colors,spotify:track:3bdICBGK1qAo2SoszbpteJ,,,,,,,,clickrow,endplay,True,True,False,1703003083,False,16,afternoon
2023-12-19 16:25:01+00:00,ios,15637,US,73.85.101.89,"PiLOT (feat. Snoop Dogg, Busta Rhymes, Anderson .Paak)",DOMi & JD BECK,NOT TiGHT,spotify:track:6OquGsVTLqZHyxqG0PLwFz,,,,,,,,clickrow,endplay,True,True,False,1703003086,False,16,afternoon
2023-12-19 16:25:06+00:00,ios,5162,US,73.85.101.89,Seeds,Yoke Lore,Seeds,spotify:track:6S2Uha79wlOXCRlDOImZkZ,,,,,,,,clickrow,endplay,True,True,False,1703003101,False,16,afternoon
2023-12-19 16:25:08+00:00,ios,1706,US,73.85.101.89,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,Isolation,spotify:track:1otG6j1WHNvl9WgXLWkHTo,,,,,,,,clickrow,endplay,True,True,False,1703003106,False,16,afternoon
2023-12-19 16:25:09+00:00,ios,981,US,73.85.101.89,Strangers,Kenya Grace,Strangers,spotify:track:5mjYQaktjmjcMKcUIcqz4s,,,,,,,,clickrow,endplay,True,True,False,1703003108,False,16,afternoon
2023-12-19 16:25:12+00:00,ios,3008,US,73.85.101.89,Norman fucking Rockwell,Lana Del Rey,Norman Fucking Rockwell!,spotify:track:3RIgHHpnFKj5Rni1shokDj,,,,,,,,clickrow,endplay,True,True,False,1703003109,False,16,afternoon
2023-12-19 16:25:26+00:00,ios,13952,US,73.85.101.89,Holiday House,Beach House,Become,spotify:track:0Hz3Bf0SjlKlqYvIwH9a70,,,,,,,,clickrow,endplay,True,True,False,1703003112,False,16,afternoon
2023-12-19 16:25:41+00:00,ios,14378,US,73.85.101.89,505,Arctic Monkeys,Favourite Worst Nightmare,spotify:track:58ge6dfP91o9oXMzq3XkIS,,,,,,,,clickrow,endplay,True,True,False,1703003126,False,16,afternoon
2023-12-19 16:25:43+00:00,ios,2602,US,73.85.101.89,Kiss Me,Sixpence None The Richer,Sixpence None the Richer,spotify:track:754kgU5rWscRTfvlsuEwFp,,,,,,,,clickrow,endplay,True,True,False,1703003141,False,16,afternoon
2023-12-19 16:25:46+00:00,ios,2602,US,73.85.101.89,Torn,Natalie Imbruglia,Left Of The Middle,spotify:track:1Jaah2tmN9Hv81A87KZ1MU,,,,,,,,clickrow,endplay,True,True,False,1703003143,False,16,afternoon
2023-12-19 16:25:55+00:00,ios,8682,US,73.85.101.89,Above Me,LEISURE,Above Me,spotify:track:2SueOYex8L8EwV4CTKPMbA,,,,,,,,clickrow,endplay,True,True,False,1703003146,False,16,afternoon
2023-12-19 16:25:56+00:00,ios,1685,US,73.85.101.89,Calling U Back,The Marías,CINEMA,spotify:track:5WVWQQpBJqljbZtxo19CxS,,,,,,,,clickrow,endplay,True,True,False,1703003155,False,16,afternoon
2023-12-19 16:25:58+00:00,ios,1301,US,73.85.101.89,Heartbreak Anniversary,Giveon,TAKE TIME,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,,,,,,,,clickrow,endplay,True,True,False,1703003157,False,16,afternoon
2023-12-19 16:26:08+00:00,ios,9834,US,73.85.101.89,Time,Free Nationals,Free Nationals,spotify:track:7klPHv3HnXdUY3dSfTccNc,,,,,,,,clickrow,endplay,True,True,False,1703003158,False,16,afternoon
2023-12-19 16:26:18+00:00,ios,9664,US,73.85.101.89,Miss Summer,ODIE,Miss Summer,spotify:track:58VNpcJpI5dEKxYByCkbXc,,,,,,,,clickrow,endplay,True,True,False,1703003168,False,16,afternoon
2023-12-19 16:26:23+00:00,ios,5205,US,73.85.101.89,XS,Rina Sawayama,SAWAYAMA,spotify:track:1TWNKyNQOBfNUkWWs7FooF,,,,,,,,clickrow,endplay,True,True,False,1703003178,False,16,afternoon
2023-12-19 16:26:28+00:00,ios,4757,US,73.85.101.89,Idol Eyes,Common Saints,Idol Eyes,spotify:track:2gx8U4Ujtk3UL94tv8r8io,,,,,,,,clickrow,endplay,True,True,False,1703003183,False,16,afternoon
2023-12-19 16:26:36+00:00,ios,8298,US,73.85.101.89,Wurli,Dominic Fike,What Could Possibly Go Wrong,spotify:track:5MSshyHGM9ajWSEoBcR0jv,,,,,,,,clickrow,endplay,True,True,False,1703003188,False,16,afternoon
2023-12-19 16:26:38+00:00,ios,1450,US,73.85.101.89,Brooklyn Baby,Lana Del Rey,Ultraviolence,spotify:track:1NZs6n6hl8UuMaX0UC0YTz,,,,,,,,clickrow,endplay,True,True,False,1703003197,False,16,afternoon
2023-12-19 16:26:45+00:00,ios,6485,US,73.85.101.89,At Last,Etta James,At Last!,spotify:track:4Hhv2vrOTy89HFRcjU3QOx,,,,,,,,clickrow,endplay,True,True,False,1703003198,False,16,afternoon
2023-12-19 16:26:53+00:00,ios,8277,US,73.85.101.89,Constellations,Jade LeMac,Constellations,spotify:track:32ShlHZGBYLoybP9pdb87z,,,,,,,,clickrow,endplay,False,True,False,1703003205,False,16,afternoon
2023-12-19 16:26:55+00:00,ios,1706,US,73.85.101.89,Moonlight,Kali Uchis,Red Moon In Venus,spotify:track:0JmnkIqdlnUzPaf8sqBRs3,,,,,,,,clickrow,endplay,False,True,False,1703003213,False,16,afternoon
2023-12-19 16:26:56+00:00,ios,1002,US,73.85.101.89,"PiLOT (feat. Snoop Dogg, Busta Rhymes, Anderson .Paak)",DOMi & JD BECK,NOT TiGHT,spotify:track:6OquGsVTLqZHyxqG0PLwFz,,,,,,,,clickrow,endplay,False,True,False,1703003215,False,16,afternoon
2023-12-19 16:26:57+00:00,ios,1450,US,73.85.101.89,505,Arctic Monkeys,Favourite Worst Nightmare,spotify:track:58ge6dfP91o9oXMzq3XkIS,,,,,,,,clickrow,endplay,False,True,False,1703003216,False,16,afternoon
2023-12-19 16:27:38+00:00,ios,40640,US,73.85.101.89,Above Me,LEISURE,Above Me,spotify:track:2SueOYex8L8EwV4CTKPMbA,,,,,,,,clickrow,endplay,False,True,False,1703003217,False,16,afternoon
2023-12-19 16:27:39+00:00,ios,1194,US,73.85.101.89,505,Arctic Monkeys,Favourite Worst Nightmare,spotify:track:58ge6dfP91o9oXMzq3XkIS,,,,,,,,clickrow,endplay,False,True,False,1703003258,False,16,afternoon
2023-12-19 16:27:40+00:00,ios,1536,US,73.85.101.89,"PiLOT (feat. Snoop Dogg, Busta Rhymes, Anderson .Paak)",DOMi & JD BECK,NOT TiGHT,spotify:track:6OquGsVTLqZHyxqG0PLwFz,,,,,,,,clickrow,endplay,False,True,False,1703003259,False,16,afternoon
2023-12-19 16:27:53+00:00,ios,12501,US,73.85.101.89,Moonlight,Kali Uchis,Red Moon In Venus,spotify:track:0JmnkIqdlnUzPaf8sqBRs3,,,,,,,,clickrow,endplay,False,True,False,1703003261,False,16,afternoon
2023-12-19 16:27:56+00:00,ios,2880,US,73.85.101.89,I Think I Left the Stove On,Hotel Ugly,I Think I Left the Stove On,spotify:track:34HgIvucTKJvDgzHVMaGLG,,,,,,,,clickrow,endplay,False,True,False,1703003273,False,16,afternoon
2023-12-19 16:27:59+00:00,ios,3178,US,73.85.101.89,From the Subway Train,Vansire,Angel Youth,spotify:track:0qOCy2LqvdkMora7eZsJhQ,,,,,,,,clickrow,endplay,False,True,False,1703003276,False,16,afternoon
2023-12-19 16:28:11+00:00,ios,11669,US,73.85.101.89,From the Subway Train,Vansire,Angel Youth,spotify:track:0qOCy2LqvdkMora7eZsJhQ,,,,,,,,clickrow,endplay,False,True,False,1703003280,False,16,afternoon
2023-12-19 16:28:22+00:00,ios,10496,US,73.85.101.89,Set Piece,Vansire,Angel Youth,spotify:track:2z2w98hk0TWjLTCLtACnwJ,,,,,,,,clickrow,endplay,False,True,False,1703003292,False,16,afternoon
2023-12-19 16:28:43+00:00,ios,21354,US,73.85.101.89,Morning Sex,Ralph Castelli,Morning Sex,spotify:track:2fGRJzoiYJYAzlQAyBONMb,,,,,,,,clickrow,endplay,False,True,False,1703003302,False,16,afternoon
2023-12-19 16:29:09+00:00,ios,25471,US,73.85.101.89,Stargirl Interlude,The Weeknd,Starboy,spotify:track:5gDWsRxpJ2lZAffh5p7K0w,,,,,,,,clickrow,endplay,False,True,False,1703003324,False,16,afternoon
2023-12-19 16:29:26+00:00,ios,16576,US,73.85.101.89,We Might Even Be Falling In Love (Interlude),Victoria Monét,JAGUAR,spotify:track:4rCuwgRRKaIiHlHDc8Bga6,,,,,,,,clickrow,endplay,False,True,False,1703003349,False,16,afternoon
2023-12-19 16:29:28+00:00,ios,2112,US,73.85.101.89,I Think I Left the Stove On,Hotel Ugly,I Think I Left the Stove On,spotify:track:34HgIvucTKJvDgzHVMaGLG,,,,,,,,clickrow,endplay,False,True,False,1703003366,False,16,afternoon
2023-12-19 16:29:33+00:00,ios,5333,US,73.85.101.89,missin something,Zach Templar,orange blood,spotify:track:790xAaylcgzyKm40GM95Gl,,,,,,,,clickrow,endplay,False,True,False,1703003368,False,16,afternoon
2023-12-19 16:29:51+00:00,ios,17962,US,73.85.101.89,Roommates,Malcolm Todd,Roommates,spotify:track:08smZJCMrfuOQpRTaRmtF2,,,,,,,,clickrow,endplay,False,True,False,1703003373,False,16,afternoon
2023-12-19 16:29:54+00:00,ios,3071,US,73.85.101.89,From the Subway Train,Vansire,Angel Youth,spotify:track:0qOCy2LqvdkMora7eZsJhQ,,,,,,,,clickrow,endplay,False,True,False,1703003391,False,16,afternoon
2023-12-19 16:29:56+00:00,ios,1898,US,73.85.101.89,We Might Even Be Falling In Love (Interlude),Victoria Monét,JAGUAR,spotify:track:4rCuwgRRKaIiHlHDc8Bga6,,,,,,,,clickrow,endplay,False,True,False,1703003395,False,16,afternoon
2023-12-19 16:30:04+00:00,ios,7658,US,73.85.101.89,Stargirl Interlude,The Weeknd,Starboy,spotify:track:5gDWsRxpJ2lZAffh5p7K0w,,,,,,,,clickrow,endplay,False,True,False,1703003396,False,16,afternoon
2023-12-19 16:30:40+00:00,ios,37258,US,73.85.101.89,We Might Even Be Falling In Love (Interlude),Victoria Monét,JAGUAR,spotify:track:4rCuwgRRKaIiHlHDc8Bga6,,,,,,,,clickrow,endplay,False,True,False,1703003404,False,16,afternoon
2023-12-19 16:30:45+00:00,ios,3094,US,73.85.101.89,Telephone (What's Your Name?),daste.,Same as It Ever Was,spotify:track:5THsk36b3o0Hw2JKR9SRnk,,,,,,,,trackdone,endplay,False,True,False,1703003441,False,16,afternoon
2023-12-19 16:30:46+00:00,ios,1173,US,73.85.101.89,¿Cual Es Tu Plan?,Bad Bunny,¿Cual Es Tu Plan?,spotify:track:45jM2fuCq0NHD9p7xn0ptd,,,,,,,,clickrow,endplay,True,True,False,1703003445,False,16,afternoon
2023-12-19 16:30:48+00:00,ios,853,US,73.85.101.89,"Tiago PZK: Bzrp Music Sessions, Vol. 48",Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",spotify:track:6VAS7m73rDopQe7BdrFMpD,,,,,,,,clickrow,endplay,True,True,False,1703003448,False,16,afternoon
2023-12-19 16:30:48+00:00,ios,1600,US,73.85.101.89,Formentera,Aitana,Formentera,spotify:track:3nfICwo20uiFdEGzgNUSrG,,,,,,,,clickrow,endplay,True,True,False,1703003446,False,16,afternoon
2023-12-19 16:30:50+00:00,ios,1322,US,73.85.101.89,Tiroteo - Remix,Marc Seguí,Tiroteo,spotify:track:4OwhwvKESFtuu06dTgct7i,,,,,,,,clickrow,endplay,True,True,False,1703003449,False,16,afternoon
2023-12-19 16:30:51+00:00,ios,938,US,73.85.101.89,La Bachata,Manuel Turizo,2000,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,,,,,,,,clickrow,endplay,True,True,False,1703003450,False,16,afternoon
2023-12-19 16:31:16+00:00,ios,25045,US,73.85.101.89,Tattoo - Remix with Camilo,Rauw Alejandro,Afrodisíaco,spotify:track:4G3PTss3mU33Tau7t4KbwE,,,,,,,,clickrow,endplay,True,True,False,1703003451,False,16,afternoon
2023-12-19 16:31:21+00:00,ios,4927,US,73.85.101.89,La Bachata,Manuel Turizo,2000,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,,,,,,,,clickrow,endplay,True,True,False,1703003476,False,16,afternoon
2023-12-19 16:31:33+00:00,ios,12010,US,73.85.101.89,Playground Love,Air,The Virgin Suicides (Original Motion Picture Score),spotify:track:052z2UsE2wPrHsBJ9tly0g,,,,,,,,clickrow,endplay,True,True,False,1703003481,False,16,afternoon
2023-12-19 16:31:39+00:00,ios,6442,US,73.85.101.89,Groceries,Mallrat,In the Sky,spotify:track:3II5NhDhjzIessLfaSjPQn,,,,,,,,clickrow,endplay,True,True,False,1703003493,False,16,afternoon
2023-12-19 16:31:45+00:00,ios,5504,US,73.85.101.89,Only in My Dreams,The Marías,"Superclean, Vol. I",spotify:track:190IqlryWu91WBKeDgZqZz,,,,,,,,clickrow,endplay,True,True,False,1703003499,False,16,afternoon
2023-12-19 16:31:53+00:00,ios,7914,US,73.85.101.89,Falling Apart,Slow Pulp,Moveys,spotify:track:2b7zdV4i5vEaRlZAkiIAR5,,,,,,,,clickrow,endplay,True,True,False,1703003505,False,16,afternoon
2023-12-19 16:31:59+00:00,ios,6869,US,73.85.101.89,Meet Me In The Pale Moonlight,Lara Salvador,Meet Me In The Pale Moonlight,spotify:track:4Hz7cefmOvETS8FPXUrbDZ,,,,,,,,clickrow,endplay,True,True,False,1703003513,False,16,afternoon
2023-12-19 16:32:16+00:00,ios,16021,US,73.85.101.89,Silvia,Sofía Valdés,Silvia,spotify:track:2DpArGENg7A5LnuwkEfyeR,,,,,,,,clickrow,endplay,True,True,False,1703003520,False,16,afternoon
2023-12-19 16:32:38+00:00,ios,22912,US,73.85.101.89,I'll Play the Fool,Claude Fontaine,Claude Fontaine,spotify:track:44jrccmdmEEaAMgvWMiNN5,,,,,,,,clickrow,endplay,False,True,False,1703003536,False,16,afternoon
2023-12-19 16:32:49+00:00,ios,10688,US,73.85.101.89,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),A$AP Rocky,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),spotify:track:3ZaEs1O8BG581qYPHpQ8d6,,,,,,,,clickrow,endplay,False,True,False,1703003559,False,16,afternoon
2023-12-19 16:33:03+00:00,ios,14293,US,73.85.101.89,Congratulations (feat. Bilal),Mac Miller,The Divine Feminine,spotify:track:1OubIZ0ARYCUq5kceYUQiO,,,,,,,,clickrow,endplay,False,True,False,1703003569,False,16,afternoon
2023-12-19 16:33:05+00:00,ios,1557,US,73.85.101.89,Perfect Places,Lorde,Melodrama,spotify:track:7ARveOiD31w2Nq0n5FsSf8,,,,,,,,clickrow,endplay,True,True,False,1703003584,False,16,afternoon
2023-12-19 16:33:08+00:00,ios,2602,US,73.85.101.89,Mother Nature's Bitch,Okay Kaya,Watch This Liquid Pour Itself,spotify:track:3vy3ld7my2hDUTv4u7KIJR,,,,,,,,clickrow,endplay,True,True,False,1703003585,False,16,afternoon
2023-12-19 16:33:09+00:00,ios,1557,US,73.85.101.89,Getting Older,Billie Eilish,Happier Than Ever,spotify:track:4HOryCnbme0zBnF8LWij3f,,,,,,,,clickrow,endplay,True,True,False,1703003588,False,16,afternoon
2023-12-19 16:33:16+00:00,ios,6357,US,73.85.101.89,Margaret (feat. Bleachers),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,spotify:track:1o82DwNisONAd2mu1RcGE6,,,,,,,,clickrow,endplay,True,True,False,1703003589,False,16,afternoon
2023-12-19 16:33:17+00:00,ios,1237,US,73.85.101.89,Rapp Snitch Knishes feat. Mr. Fantastik,MF DOOM,MM...FOOD,spotify:track:5KUNwkaNf8l5A9sXZhiCgI,,,,,,,,clickrow,endplay,True,True,False,1703003596,False,16,afternoon
2023-12-19 16:33:18+00:00,ios,895,US,73.85.101.89,Waterfalls,TLC,Crazysexycool,spotify:track:6qspW4YKycviDFjHBOaqUY,,,,,,,,clickrow,endplay,True,True,False,1703003597,False,16,afternoon
2023-12-19 16:33:36+00:00,ios,18325,US,73.85.101.89,Say It,Maggie Rogers,Heard It In A Past Life,spotify:track:6PyZGb1rB7oLKCICWTmGYa,,,,,,,,clickrow,endplay,True,True,False,1703003598,False,16,afternoon
